States ,Districts,Year,Sim_Yield_t_ha,Obs_Yield_t_ha,SowingDOY,EmergenceDOY,AnthesisDOY,MilkripenessDOY,MaturityDOY,HarvestDOY,AGBiomass_t_ha,maxLAI,maxSeminal_RootDepth,RainGDD,RadiationGDD,TmaxGDD,TminGDD,RainYearly,RadiationYearly,TmaxYearly,TminYearly,TRANRF,NNI,PNI,KNI,NPKI,cropNuptake_kg_ha,cropPuptake_kg_ha,shoot_P_kg_ha,PLeaching,CumulatedSeepN,TotalUptakeP,ActualTranspiration,CumulativeActualTranspiration,ActualEvapotranspiration,PotentialEvapotranspiration,ReferenceEvapotranspiration,RootLengthDensityPerLayer_30,RootLengthDensityPerLayer_30-45,RootLengthDensityPerLayer_45-75,RootLengthDensityPerLayer_75-105,RootLengthDensityPerLayer_105-135,RootLengthDensityPerLayer_135-165,RootLengthDensityPerLayer_165-195,sSeminalRootLength_30,sSeminalRootLength_30-45,sSeminalRootLength_45-75,sSeminalRootLength_75-105,sSeminalRootLength_105-135,sSeminalRootLength_135-165,sSeminalRootLength_165-195,CumulatedMineralizedN_kg_ha,TotalSoilN,TotalSoilC_correct,NitrateLossSeepage
Brandenburg,Oberhavel,2005,5.188615094,4.82,301,308,151,197,216,216,9.261799946,2.966910732,1.45918028,600.35625,4045.403063,13.72898288,4.961677582,608.51875,4103.921188,13.7477911,4.797517123,0.662546957,0.892172183,0.97711292,0.980816487,0.892172183,111.3235965,16.5755295,18.958375,13.21043427,262.1891185,10.7293207,241.8192319,1406.562229,384.3594813,617.8253022,690.4195647,0.451019781,0.157965983,0.111151177,0.066932368,0.005546359,0,0,480,289.5682818,474.2172142,304.7697835,43.75,0,0,2567.637888,14724.27494,160252.1934,462.800875
Brandenburg,Oberhavel,2006,6.161132217,4.59,301,307,165,202,217,217,13.12307611,3.791621328,1.545300025,522.56875,4239.615625,13.60899624,4.408843621,511.7125,4108.342562,14.42885274,5.429726027,0.648053817,0.890273825,0.98043649,0.981224562,0.89027359,146.9122736,27.27384077,29.3594375,24.25458614,9.729174809,10.7293207,274.171245,274.171245,404.1883225,676.5048974,743.6032744,1.240343661,0.508727443,0.280459896,0.119265813,0.010212098,0,0,480,300,512.4402511,342.2347735,56.25,0,0,419.0323163,16721.36488,188821.8472,99.16475
Brandenburg,Oberhavel,2007,4.3803834,4.47,301,310,117,165,184,184,7.329520005,2.15150452,1.548427349,693.025,3422.124687,15.24269811,6.481079893,831.375,3957.726688,14.58299658,5.993321918,0.678980176,0.851446591,0.931705892,0.971055699,0.851446591,81.23586614,11.69110139,13.9119375,71.121016,56.90994561,3.896494217,209.9396701,484.1109152,359.5012409,533.3842924,596.3343974,0.265315965,0.210845327,0.155967067,0.074847338,0.006442538,0,0,480,300,513.4439324,344.3694933,56.25,0,0,833.0540073,16390.04338,182448.2868,471.80775
Brandenburg,Oberhavel,2008,5.345947184,5.78,301,308,145,189,207,207,10.46298581,3.614864286,1.48894445,715.10625,4420.124875,14.54423814,5.85618537,632.10625,3980.424125,14.27824454,5.678688525,0.582147962,0.912304136,0.981316915,0.981323065,0.912304136,115.0158601,19.92098822,22.41375,63.40724459,117.8212819,5.888593039,227.4132142,711.5241294,411.4347593,696.404996,776.4024833,0.494207131,0.332558768,0.229819702,0.092209372,0.006976215,0,0,480,300,488.6652112,309.6542392,50,0,0,1329.040903,15885.74481,175822.1329,609.113375
Brandenburg,Oberhavel,2009,6.643274427,5.39,301,310,148,195,213,213,12.47334674,4.360824008,1.495565989,546.51875,4070.659125,13.8086543,5.185174533,549.26875,4140.375,13.82662671,4.852928082,0.613103077,0.895803596,0.973209345,0.973231898,0.895803596,153.0962218,25.51018862,28.0745,10.47056355,158.15874,8.439611901,254.6934558,966.2175851,394.2981356,653.4540941,705.3645584,0.642736949,0.377165809,0.194345221,0.086126077,0.007515437,0,0,480,300,497.4447254,307.4962639,50,0,0,1774.887001,15541.54369,170125.0178,403.3745625
Brandenburg,Oberhavel,2010,8.06268878,5.66,301,314,160,200,216,216,14.50517337,4.695788017,1.548898689,572.30625,4129.897438,13.32085041,4.384059279,652.85,3867.926312,12.11674658,3.64489726,0.64802109,0.893861531,0.95732227,0.964069558,0.893861531,184.1523614,27.21017663,29.9295625,10.99746514,209.7163481,11.16062956,307.5130023,1273.730587,404.0969583,670.8982884,721.58846,0.976643719,0.464521423,0.255241952,0.109096034,0.009632381,0,0,480,300,512.1352721,346.1384166,56.25,0,0,2207.165744,15053.42762,164720.5564,515.5761875
Brandenburg,Oberhavel,2011,6.466596087,4.81,301,308,149,193,212,212,10.88622512,4.309784387,1.467656186,801.85625,3940.819062,12.93548204,4.316210249,709.9125,4161.856188,14.44385274,5.316232877,0.650341571,0.896068492,0.979363284,0.979363284,0.896068492,123.1572949,22.14397318,24.5705,18.0540079,256.3763402,13.37502688,254.9943394,1528.724927,399.4934246,617.9129876,666.9784325,0.672860913,0.198140979,0.164182203,0.079095347,0.006342455,0,0,480,300,479.4432245,298.168482,48.71356064,0,0,2562.173026,14686.19894,160458.0167,466.5999375
Brandenburg,Oberhavel,2012,3.967814424,4.74,301,307,141,189,208,208,6.151043936,2.062150764,1.341906076,576.65,3881.476125,13.94167758,4.97459588,553.76875,3968.262125,13.62995219,4.680122951,0.626533627,0.891045674,0.982669431,0.983229264,0.8910454,66.56400085,10.8287239,12.8504375,34.464684,12.73966709,13.37502688,179.1687665,179.1687665,363.6581455,575.5471027,655.8235384,0.30436886,0.13929927,0.092672367,0.044223488,0.003795391,0,0,477.0651839,281.4401839,450.9019795,217.9528747,31.25,0,0,372.7793889,16766.69581,189600.4458,127.974625
Brandenburg,Oberhavel,2013,6.81591572,7.02,301,313,163,206,220,220,12.54303377,3.577459805,1.469336086,594.65625,4240.2665,13.37825969,4.747802061,600.375,3929.789562,13.23400685,4.907996575,0.62798785,0.877737043,0.963228188,0.966765293,0.877737043,139.2827329,22.94988239,25.5648125,55.01632099,52.23748836,3.377860629,266.5351041,445.7038705,399.7627381,656.1470036,731.6914081,0.676737993,0.213443097,0.185297372,0.084350827,0.0069122,0,0,480,300,482.7490714,298.5833408,47.37867422,0,0,848.6674942,16453.06794,182167.4329,394.978375
Brandenburg,Oberhavel,2014,4.824524461,6.34,301,307,129,181,198,198,6.762660946,1.919739244,1.415311255,535.7375,3576.697,14.07420476,5.294582914,526.06875,4033.724375,15.02289384,6.232465753,0.660062551,0.872627915,0.941612094,0.980644069,0.872627915,78.60859205,10.7352589,12.848875,32.43842317,97.47476572,4.451386519,193.3938783,639.0977488,342.01789,538.4244604,608.8285546,0.269108207,0.156712333,0.098324413,0.047789967,0.002838379,0,0,480,300,485.0593893,252.1268659,25.20531148,0,0,1234.967986,16129.25913,176956.0596,452.3728125
Brandenburg,Oberhavel,2015,3.763384981,7.07,301,307,147,194,212,212,6.914146247,2.227702652,1.334782072,517.35625,4277.326312,14.82821126,5.886012587,556.29375,4084.483438,14.80864726,5.430171233,0.589164154,0.907733908,0.979676542,0.981738414,0.907733908,77.28480434,11.97955632,14.059875,24.20850405,154.9199808,5.64934215,191.8563085,830.9540574,378.686566,647.3677687,743.0104046,0.310730382,0.182908556,0.114447245,0.037429055,0.002946,0,0,480,286.0075153,465.1140635,199.2854928,25,0,0,1772.473128,15679.89044,169949.5028,574.452125
Brandenburg,Oberhavel,2016,3.046483478,5.69,301,310,136,180,199,199,5.197755694,1.761508499,1.476704213,489.525,3801.043438,14.49782392,5.47503494,442.80625,4022.382,14.31543716,5.261014344,0.624226987,0.883796331,0.960929308,0.972420309,0.883796331,55.12138028,8.435189921,10.3644375,18.69959547,221.0098913,6.492861143,171.2005291,1002.154587,317.02097,576.3048407,661.2185672,0.228973769,0.167539936,0.120487989,0.052683173,0.004271276,0,0,480,300,509.8511222,285.6030907,37.5,0,0,2198.048179,15161.94975,164522.5699,660.8990625
Brandenburg,Oberhavel,2017,5.785733758,5.22,301,310,150,195,212,212,10.02355788,3.916122761,1.481477515,694.5,4202.797688,14.41831233,5.520777403,758.0875,3856.071625,13.92361301,5.599640411,0.641352493,0.893140578,0.974718808,0.975306733,0.893140578,115.7181619,18.94075763,21.369,19.32664485,284.1988693,8.386936906,264.0733421,1266.227929,409.5261336,665.6176173,739.0180309,0.612770553,0.28587418,0.163723847,0.074233726,0.006694916,0,0,480,300,483.5352514,307.3172636,50,0,0,2603.381991,14627.49656,159630.6603,631.8898125
Brandenburg,Oberhavel,2018,4.165478016,4.37,301,309,143,184,202,202,8.361281034,3.016625455,1.452483938,542.7875,4043.850188,14.29228891,5.415458603,403.51875,4498.300438,15.56510274,5.662671233,0.597489698,0.886643747,0.977404248,0.977413021,0.886634975,88.43491671,16.85266313,18.96525,43.15223876,13.75834234,8.386936906,199.4353646,199.4353646,342.276736,628.5496402,706.5656825,0.610101607,0.299624412,0.144213708,0.066924816,0.005775515,0,0,480,300,485.1239676,277.9691429,42.51582719,0,0,410.4082165,16737.31419,188975.3348,140.03075
Brandenburg,Oberhavel,2019,3.337675662,4.72,301,309,138,179,198,198,5.492366258,1.848968232,1.386594694,407.175,4286.028625,15.814843,5.89192295,541.525,4194.6915,15.62674658,6.06125,0.585320583,0.89323316,0.963896719,0.976326598,0.89323316,57.62843197,8.837671221,10.828875,28.69382655,30.70758532,2.569033435,174.9216902,374.3570548,303.879248,647.5819437,777.6580586,0.244267745,0.180901241,0.118758604,0.043631679,0.002830727,0,0,480,290.9692762,474.7038758,239.671542,25,0,0,882.8884106,16717.13588,181798.9518,169.4925
Brandenburg,Oberhavel,2020,3.00908522,5.31,301,310,135,183,202,202,5.324510016,1.809188989,1.516731229,553,4265.960688,15.60369029,6.007824811,504.8625,4207.236563,15.48094262,5.83891735,0.594187186,0.89413968,0.964814535,0.973577111,0.89413968,59.04785795,8.961078287,10.9185625,47.61868477,120.5991491,3.465141264,177.4304088,551.7874636,340.2968514,640.1938605,743.510483,0.200670527,0.171125092,0.127147644,0.060580402,0.004342658,0,0,480,300,509.2079798,325.5895441,41.71457339,0,0,1386.663943,15963.96394,174869.6823,898.915625
Brandenburg,Oberhavel,2021,5.612062544,4.65,301,307,151,191,208,208,9.994663489,3.17652519,1.457418148,587.78125,4167.431938,14.86729702,5.461573194,618.2625,3935.409438,13.98118151,5.185068493,0.647210605,0.912469391,0.980376805,0.983843592,0.912469391,114.9655309,17.74334083,20.1155,23.65565292,181.649148,5.239475346,262.2818336,814.0692972,396.3365864,655.4257026,739.2282789,0.578569129,0.305265415,0.154804656,0.067242594,0.006503955,0,0,479.77541,284.15041,477.5570668,301.9606708,50,0,0,1909.253772,15445.61894,168207.4761,610.5000625
Brandenburg,Oberhavel,2022,3.49150116,5.11,301,307,122,165,182,182,5.145862923,2.056657012,1.38475666,461.1625,3626.581375,15.63500637,5.782904856,450.25625,4308.655875,16.45732877,5.795,0.529034802,0.922964556,0.981402858,0.981402858,0.922964556,56.32063008,9.380818492,11.2340625,27.03979594,242.5647563,6.177557196,127.6094553,941.6787525,279.499887,558.6490893,646.1392726,0.272156468,0.143412138,0.099199987,0.04327067,0.003446909,0,0,480,300,477.3461903,220.4526994,31.03299004,0,0,2312.249401,14978.05663,163083.6773,609.156
Brandenburg,Oberspreewald-Lausitz,1999,6.742731983,4.89,301,309,147,191,208,208,12.47734671,4.135629308,1.544912625,674.0555556,4059.099222,13.94528691,5.433843334,515.6,4039.46,14.70803653,5.727640791,0.654098423,0.892447317,0.975300292,0.977014769,0.892447317,137.9087066,22.71123718,25.409,31.9540414,240.0127614,13.07344672,286.5281563,1702.657325,446.4374485,650.3873352,703.7262984,0.61686593,0.337411465,0.151137574,0.083575501,0.007570173,0,0,480,300,510.0963022,345.9274342,55.55555556,0,0,2396.882234,9894.674444,103185.4106,576.7062222
Brandenburg,Oberspreewald-Lausitz,2000,5.022217742,3.54,301,307,135,180,201,201,9.096716807,2.924779297,1.54065755,523.4444444,3902.188667,14.87056272,5.716003961,537.2888889,3990.337667,15.26357013,6.165938069,0.629784898,0.874430085,0.980090882,0.982930664,0.874430085,103.4558594,16.44094807,18.87433333,46.61683029,9.774469574,13.07344672,216.3815427,216.3815427,363.4411991,616.2300305,690.5690428,0.428988587,0.303097011,0.212174735,0.08182674,0.006645524,0,0,480,300,508.3693792,343.3992816,55.55555556,0,0,278.7025161,11833.50933,131407.7961,97.74455556
Brandenburg,Oberspreewald-Lausitz,2001,6.595261829,4.4,301,307,142,191,208,208,11.15659326,3.169744906,1.548929487,516.3555556,4071.131889,14.5809254,5.686719634,600.9666667,3824.372333,13.7369863,5.229771689,0.66646285,0.881373334,0.957727607,0.983933299,0.881373334,134.2343153,19.1836118,21.76044444,52.90030769,48.14013806,3.562455987,265.3080754,481.6896181,406.0311273,634.847538,703.7175048,0.465657047,0.284931438,0.20475687,0.089481355,0.006544462,0,0,480,300,509.9607588,350.0798391,55.55555556,0,0,679.0911067,11528.72089,125050.2391,383.6567778
Brandenburg,Oberspreewald-Lausitz,2002,7.323152459,3.55,301,306,140,185,202,202,12.27417836,3.935536795,1.557913257,617.6,3689.332,14.42302655,5.84658267,753.2,3901.365778,14.42164384,5.574855403,0.681416142,0.884629938,0.957495911,0.985131786,0.884629938,146.9145636,21.03958534,23.77766667,28.35703908,96.49454338,5.666414521,286.449371,768.1389891,426.1006322,595.7298503,643.5155523,0.633165852,0.375257449,0.253349859,0.11797182,0.008614604,0,0,480,300,510.900181,358.1241873,55.55555556,0,0,1194.449873,11110.29767,117994.6824,483.544
Brandenburg,Oberspreewald-Lausitz,2003,5.401156058,2.57,301,316,153,194,209,209,6.441914713,3.126060326,1.521677708,670.4666667,4358.147222,14.42108446,4.720597081,399.2444444,4373.817,14.88033486,4.499726027,0.538671611,0.928025335,0.957886041,0.957886041,0.928025335,76.80756584,14.81653082,16.41733333,18.46466816,154.7216285,7.148067603,168.4400879,936.579077,351.0723621,687.1984797,769.1871989,0.279436448,0.128063668,0.173900464,0.078731162,0.007102776,0,0,480,300,501.1214919,326.7708915,55.55555556,0,0,1710.387958,10663.12778,111308.9257,582.2707778
Brandenburg,Oberspreewald-Lausitz,2004,7.622109825,6.28,301,310,145,196,213,213,13.01665728,3.944436402,1.546242773,520.0333333,4119.776111,14.25212888,4.686267866,636.3777778,3982.937111,13.99326047,4.800607165,0.675275204,0.866031481,0.952334656,0.973199897,0.866031481,154.1337755,22.8415374,25.70811111,8.977172003,203.3951803,9.432221343,296.4320873,1233.011164,417.4212834,637.6734675,704.5556148,0.541919556,0.261193249,0.158639214,0.074402819,0.007681583,0,0,480,300,509.344651,348.0092327,55.55555556,0,0,2116.718739,10229.12411,106448.642,486.7354444
Brandenburg,Oberspreewald-Lausitz,2005,5.713781214,4.94,301,307,150,196,213,213,9.831683919,3.198032389,1.536859171,688.6555556,4134.432667,14.29193902,4.673048382,669.3555556,4167.143111,14.22133942,4.437777778,0.670673583,0.897111914,0.983124533,0.983287172,0.897111914,114.7715084,17.85851384,20.301,28.1430866,252.9500444,11.21807273,261.2450062,1494.256171,409.1111795,646.7561084,710.1302606,0.481608028,0.16766203,0.118440341,0.077448797,0.007628022,0,0,480,300,507.5008576,340.3391078,55.55555556,0,0,2458.443906,9832.696444,102331.4643,495.5486667
Brandenburg,Oberspreewald-Lausitz,2006,4.508604653,3.28,301,307,164,201,215,215,11.12484392,3.944022953,1.535367244,479.7888889,4337.455222,14.15435151,4.011587339,417.5888889,4197.316889,14.95251142,4.903378995,0.598987106,0.940558454,0.981545023,0.981545023,0.940558454,136.1825395,26.46224923,27.94277778,37.82627888,10.23306921,11.21807273,225.721593,225.721593,366.4133717,693.3106915,756.4755777,1.135371392,0.32754114,0.261703872,0.132327609,0.010236887,0,0,480,300,505.7147589,339.2201591,55.55555556,0,0,319.7624281,11797.56956,130908.4823,102.9063333
Brandenburg,Oberspreewald-Lausitz,2007,3.496125907,4.31,301,310,116,164,183,183,5.804677182,1.972240802,1.551984029,563.3888889,3577.391111,15.84416792,5.940813917,722.6666667,4132.199889,15.17494673,5.596407915,0.659924513,0.864355755,0.94046807,0.971934677,0.864355755,62.43183566,9.013818461,11.07077778,59.39176327,49.09060452,3.547606769,196.8727605,422.5943535,335.0283802,550.7966409,621.821124,0.227534277,0.183590445,0.137891203,0.072573464,0.006105636,0,0,480,300,510.057073,353.0380675,55.55555556,0,0,673.4208529,11561.62467,125343.0168,388.5754444
Brandenburg,Oberspreewald-Lausitz,2008,5.523033527,4.64,301,308,143,187,206,206,10.94618657,3.852231259,1.549834012,691.0555556,4410.422111,14.96044481,5.590807339,634.3,3980.610111,14.78661202,5.517880996,0.602837499,0.900865531,0.978758779,0.979697259,0.900865531,120.5450107,20.35078023,22.94611111,38.01144854,109.3333917,5.582684792,249.3510372,671.9453907,439.2208904,703.2917724,773.7445062,0.509757039,0.348006477,0.244605723,0.109940211,0.008304535,0,0,480,300,509.1313672,351.8137558,55.55555556,0,0,1230.563348,11054.63333,117703.7602,602.4278889
Brandenburg,Oberspreewald-Lausitz,2009,6.70570798,3.57,301,311,145,192,209,209,11.61120903,4.421481488,1.541186905,638.1666667,4026.310222,14.25114803,4.96100031,619.1555556,4082.907333,14.32456621,4.672267884,0.662780171,0.879609305,0.972924011,0.972924011,0.879609305,139.8768935,22.80193786,25.38866667,11.21233768,157.0215574,7.862878578,273.0603626,945.0057533,439.4374634,645.3986113,697.6561602,0.586078701,0.352967032,0.200512765,0.085413383,0.007648757,0,0,480,300,508.5974628,343.7005533,55.55555556,0,0,1705.166082,10651.853,111623.4378,476.8815556
Brandenburg,Oberspreewald-Lausitz,2010,6.523033944,4.25,301,314,156,197,214,214,12.51186852,4.611404401,1.550318642,577.1444444,4200.435111,13.88688374,4.12453268,807.0555556,3968.729444,12.69923896,3.290806697,0.630993588,0.914255384,0.963830917,0.963889035,0.914255384,158.9033365,24.98471742,27.42033333,16.99183565,204.9590725,10.36135032,275.8652555,1220.871009,392.8130126,677.3529949,730.8112692,0.804556631,0.359169084,0.183582137,0.083671972,0.009817058,0,0,480,300,510.667105,350.7626479,55.55555556,0,0,2126.60075,10224.049,106421.1099,479.375
Brandenburg,Oberspreewald-Lausitz,2011,4.424409,3.58,301,308,147,190,209,209,8.374930778,3.608475327,1.532820604,774.7666667,4072.930444,13.62090729,3.878547025,547.8666667,4304.002889,15.20252664,4.963866058,0.615672025,0.938547515,0.979637258,0.979637258,0.938547515,95.8537798,17.86029103,19.92411111,40.48584632,254.8957734,12.14737942,213.2473381,1434.118347,382.355844,636.5072047,686.0632844,0.494169716,0.1549019,0.127327946,0.085180231,0.008134188,0,0,480,300,506.4728393,335.1330119,55.55555556,0,0,2456.220574,9848.192222,102416.4569,499.367
Brandenburg,Oberspreewald-Lausitz,2012,3.200745698,3.07,301,308,138,186,204,204,5.844947162,1.940418388,1.495474096,643.0333333,3996.664333,14.56482198,4.771156067,613.4777778,4136.152778,14.4551609,4.46180935,0.640969948,0.885143196,0.978195312,0.980567359,0.885143196,59.87867445,9.880265465,11.92133333,52.35416677,13.70041935,12.14737942,185.2112256,185.2112256,389.2873472,601.7187672,680.2268279,0.266913135,0.141169193,0.101205507,0.059439692,0.00424217,0,0,480,300,499.2948893,311.9679357,40.16621125,0,0,301.6662969,11838.37644,131103.1697,137.0167778
Brandenburg,Oberspreewald-Lausitz,2013,8.641324234,4.79,301,313,160,202,217,217,15.03487194,4.524917022,1.530780168,641.7444444,4283.413556,14.05208997,4.72595026,594.3222222,3886.493111,13.67926941,4.947671233,0.665836696,0.874236047,0.962775576,0.968319019,0.874236047,172.4567761,27.15147768,30.085,66.07767695,54.35231873,3.703174315,326.0940603,511.3052859,459.5700792,688.5641188,751.8325753,0.884958825,0.280147725,0.214436396,0.112805847,0.00872208,0,0,480,300,505.6631596,334.5513003,55.55555556,0,0,727.2621296,11484.75367,124430.8004,406.519
Brandenburg,Oberspreewald-Lausitz,2014,6.23330961,5.65,301,307,128,178,195,195,5.80469011,1.594713187,1.501011464,465.9111111,3616.56,14.86677782,5.11668748,518.8555556,4029.122333,15.7747032,5.996590563,0.661479098,0.866818098,0.921341264,0.98188759,0.866818098,64.64683059,8.44550849,10.52544444,7.141247792,90.23229074,4.547725164,183.8048942,695.1101801,333.5295483,543.4349479,616.9690381,0.218687449,0.135018801,0.095377183,0.056853744,0.004010532,0,0,480,300,502.2720451,315.2040346,41.80061863,0,0,1184.445714,11261.37733,118083.8781,358.7998889
Brandenburg,Oberspreewald-Lausitz,2015,3.245799897,4.79,301,308,142,189,206,206,5.529494162,1.712515625,1.518175966,524.6666667,4313.718222,15.63310176,5.723379098,534.6666667,4246.184444,15.79479452,5.347458143,0.59738659,0.896090011,0.976210945,0.981344336,0.896090011,60.19638408,9.100616526,11.059,13.49746775,151.1185745,5.457786816,183.735353,878.8455331,394.6515338,664.2117408,755.7443725,0.244919667,0.161085795,0.100895239,0.059556499,0.004796343,0,0,480,300,507.2667788,326.4417148,44.44444444,0,0,1753.046145,10792.45378,110718.7323,608.8627778
Brandenburg,Oberspreewald-Lausitz,2016,3.52650002,5.03,301,309,133,178,196,196,5.971715979,1.911547203,1.55368347,575.9777778,3927.361222,15.25968666,5.323787255,558.2111111,4019.177111,14.84016393,5.102367942,0.649308306,0.873845829,0.949839896,0.974991648,0.873845829,66.8023595,9.45933804,11.51477778,22.25614452,223.4152195,6.40372062,201.7971857,1080.642719,363.4541057,604.0505531,687.3354377,0.253609172,0.184173468,0.132867144,0.07214243,0.005959236,0,0,480,300,508.4691361,356.325445,55.55555556,0,0,2183.308477,10204.82333,105343.2161,722.9663333
Brandenburg,Oberspreewald-Lausitz,2017,5.396246477,4.31,301,310,148,190,207,207,9.987825132,4.017969768,1.546660187,593.5555556,4239.814444,15.09758212,5.23458428,652.9111111,3980.828,14.74222222,5.352298326,0.633559474,0.9002561,0.976076209,0.976155353,0.9002561,115.7406218,19.19606607,21.586,23.80675442,274.3743101,8.323327227,263.682674,1344.325393,412.2610328,680.9642109,750.1313668,0.577950479,0.304055033,0.199791921,0.081955015,0.006861381,0,0,480,300,509.3469161,348.4243818,55.55555556,0,0,2553.908327,9787.552,100913.636,509.5907778
Brandenburg,Oberspreewald-Lausitz,2018,4.903007902,3.71,301,309,139,179,197,197,10.07519785,3.246284198,1.515820929,516.6444444,4029.903556,15.07454642,5.357663026,390.3777778,4475.382778,16.45436834,5.539604262,0.598142104,0.889767542,0.977280501,0.977443529,0.889767542,109.656296,18.8184845,21.27755556,40.73514509,12.86044951,8.323327227,219.436044,219.436044,381.6871113,646.3514886,708.8315248,0.594185567,0.313329222,0.152360169,0.071527058,0.007126332,0,0,480,300,499.2630562,323.863436,55.55555556,0,0,324.6129577,11795.19878,130779.6881,128.6102222
Brandenburg,Oberspreewald-Lausitz,2019,4.40101017,4.3,301,308,137,178,197,197,7.343645751,2.223800658,1.541230493,442.0555556,4448.601222,16.61808269,5.627986519,455.7222222,4334.424,16.40834094,5.738508371,0.599823247,0.890714159,0.959190056,0.979274759,0.890714159,83.94387015,12.04514713,14.26544444,49.41600085,51.81375187,3.086363162,212.5790437,432.0150878,328.5975207,693.6225801,810.8653153,0.322407208,0.215425553,0.148128168,0.065895814,0.006312624,0,0,480,300,508.141404,344.2001999,55.55555556,0,0,738.8510148,11531.32578,124212.9477,389.533
Brandenburg,Oberspreewald-Lausitz,2020,3.232274319,4.28,301,311,132,181,200,200,3.540459924,1.540829089,1.488995281,434.6444444,4320.833111,16.49791667,5.634118357,510.8666667,4258.230556,16.24905889,5.604219794,0.559014396,0.895983274,0.966382026,0.972826087,0.895983274,38.93894456,6.025496674,7.718888889,24.63138138,110.0463954,3.68891283,142.5054788,574.5205666,305.9512225,641.2717934,755.7032824,0.15127698,0.136472393,0.108419444,0.055682498,0.001177753,0,0,480,300,506.6784566,314.3458656,18.30831298,0,0,1305.054767,11105.55322,116488.8474,582.3264444
Brandenburg,Oberspreewald-Lausitz,2021,5.883769194,4.45,301,307,149,189,206,206,10.5700472,3.142704782,1.53619047,631.2444444,4222.539778,15.41451928,5.335767237,609.9111111,3995.812556,14.45939117,4.803957382,0.662439889,0.905622943,0.975861856,0.983870942,0.905622943,128.07891,18.52789811,20.96855556,20.85849538,176.1560474,5.541702641,276.454982,850.9755486,433.5352265,672.5084806,748.5819096,0.565189145,0.268781569,0.142810086,0.067814796,0.007194803,0,0,480,300,506.401904,340.8996768,55.55555556,0,0,1835.546266,10525.10489,109812.6556,661.0965556
Brandenburg,Oberspreewald-Lausitz,2022,4.267134276,4.37,301,307,122,165,181,181,5.412564122,1.919155764,1.488613829,440.2444444,3767.986778,16.34979788,5.395964579,457.1444444,4393.956,17.17628615,5.485053272,0.551102786,0.900936986,0.978496985,0.980078776,0.900936986,57.07237289,9.167924833,11.12977778,18.96643011,226.6725239,6.458495124,144.1120087,995.0875573,302.1456873,587.6145752,674.5904443,0.262856054,0.130461251,0.101600675,0.058673735,0.003704544,0,0,480,300,497.1523454,308.5880882,34.70522465,0,0,2218.898789,10159.47222,104950.2556,505.1647778
Brandenburg,Oder-Spree,1999,6.581812658,5.47,301,310,149,193,209,209,12.94206147,4.673678272,1.492177347,640.6,4045.124077,13.60350379,5.426456579,491.8076923,4100.031846,14.56297155,5.808429926,0.614489596,0.904271259,0.974811789,0.97488159,0.904271259,150.2405514,25.57230661,28.20630769,22.6737515,99.74767724,12.93067032,263.5860612,1655.601046,402.0269121,648.8064462,700.7865719,0.875359723,0.444689793,0.189508986,0.07035035,0.007084961,0,0,480,300,496.0235011,301.0631377,53.84615385,0,0,815.4562897,4181.573923,43814.73977,345.2143077
Brandenburg,Oder-Spree,2000,4.332313069,5.56,301,307,137,182,203,203,7.738051694,2.65342446,1.488950181,492.0769231,3940.078231,14.64668846,5.814992134,548.8384615,3965.431769,14.81899958,6.230453972,0.619141651,0.872890693,0.982427719,0.982427719,0.872890693,84.04774907,14.83014887,17.03784615,39.92719469,5.835709024,12.93067032,196.9271046,196.9271046,346.9218873,615.6373065,697.066035,0.44760042,0.305779019,0.195958403,0.069465849,0.006457635,0,0,480,300,492.7963349,300.4638629,53.84615385,0,0,66.88863619,4709.057769,53224.851,58.35715385
Brandenburg,Oder-Spree,2001,5.354936598,5.85,301,307,146,194,211,211,9.799430618,2.645664968,1.495436912,522.1769231,4058.162846,14.16078762,5.697253768,581.7,3833.659769,13.44425711,5.221833509,0.651099953,0.870472944,0.979547452,0.983933864,0.870472944,109.1493072,17.32115815,19.72146154,67.93126467,13.53166989,3.215130702,236.3341613,433.2612659,385.9731908,624.5627922,700.5882528,0.515322241,0.326310809,0.209676994,0.077822227,0.006514203,0,0,480,300,497.8417756,304.5767367,53.84615385,0,0,85.75532008,4738.943308,52554.242,76.95961538
Brandenburg,Oder-Spree,2002,7.262066646,5.36,301,307,142,187,204,204,12.50929582,4.054172484,1.504299511,648.0307692,3660.980615,14.08354182,5.892590598,720.4769231,3932.87,14.11458377,5.618672287,0.670957179,0.881226635,0.969439247,0.983268872,0.881226635,147.4370881,22.10779649,24.87076923,28.27231628,25.55497399,5.425910351,274.5695448,707.8308107,413.7634688,589.9360685,637.4459455,0.702326923,0.409334261,0.252922914,0.093679147,0.0074906,0,0,480,300,502.5951273,309.3966916,53.84615385,0,0,196.6535752,4690.519154,51263.94938,120.233
Brandenburg,Oder-Spree,2003,5.23225064,3.57,301,317,155,198,213,213,5.553963308,2.888175213,1.386081135,600.9,4426.664462,14.13792417,4.771269395,400.4307692,4367.393615,14.48642782,4.541917808,0.524855728,0.929441807,0.955472123,0.955472123,0.929441807,69.64419323,13.69781222,15.01438462,41.11334055,45.89873947,6.795691573,146.2086994,854.0395101,329.0402639,680.929244,781.3439936,0.309867553,0.153608275,0.173669637,0.04662315,0.004299224,0,0,480,300,465.3953722,225.8393757,37.15407924,0,0,428.2448804,4627.499385,48223.48777,203.4376923
